                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    291,                 0.4835,                0.29804,                0.84942,                0.98752,                0.99335,                0.99366,                0.94093,                0.32507,                0.19248,                0.79395,              0.0085695,              0.0085695,              0.0085695
                    292,                0.47862,                0.29459,                0.84773,                0.98765,                0.99312,                0.99367,                0.94088,                0.32482,                0.19211,                0.79392,              0.0085645,              0.0085645,              0.0085645
                    293,                0.48019,                0.29656,                0.84776,                 0.9879,                 0.9931,                0.99367,                0.94113,                0.32475,                0.19233,                0.79386,              0.0085596,              0.0085596,              0.0085596
                    294,                0.47779,                0.29462,                0.84637,                  0.988,                0.99309,                0.99368,                0.94119,                0.32459,                0.19206,                0.79381,              0.0085546,              0.0085546,              0.0085546
                    295,                0.48208,                0.29765,                0.84721,                 0.9885,                0.99252,                0.99369,                0.94123,                0.32448,                0.19216,                0.79375,              0.0085497,              0.0085497,              0.0085497
                    296,                0.47882,                0.29611,                0.84789,                0.98876,                0.99257,                 0.9937,                0.94144,                0.32426,                0.19185,                0.79368,              0.0085447,              0.0085447,              0.0085447
                    297,                0.47656,                 0.2947,                0.84638,                 0.9887,                0.99248,                 0.9937,                0.94145,                0.32403,                0.19164,                0.79363,              0.0085398,              0.0085398,              0.0085398
                    298,                0.48123,                0.29699,                0.84789,                0.98882,                0.99244,                 0.9937,                0.94138,                0.32381,                0.19165,                0.79358,              0.0085348,              0.0085348,              0.0085348
                    299,                0.47822,                0.29555,                 0.8483,                  0.989,                0.99254,                0.99371,                 0.9417,                0.32368,                0.19166,                0.79352,              0.0085299,              0.0085299,              0.0085299
                    300,                0.47774,                0.29429,                0.84691,                0.98894,                0.99247,                 0.9937,                0.94149,                0.32341,                0.19173,                0.79349,              0.0085249,              0.0085249,              0.0085249
                    301,                0.47698,                0.29573,                0.84735,                0.98903,                0.99249,                0.99371,                0.94157,                0.32329,                0.19191,                0.79345,                0.00852,                0.00852,                0.00852
                    302,                0.48006,                0.29642,                0.84925,                0.98895,                 0.9925,                0.99371,                0.94155,                0.32318,                0.19198,                 0.7934,               0.008515,               0.008515,               0.008515
                    303,                0.47877,                0.29596,                0.84663,                0.98893,                0.99252,                0.99371,                0.94158,                0.32294,                0.19204,                0.79337,                0.00851,                0.00851,                0.00851
                    304,                0.47758,                0.29515,                0.84705,                0.98904,                0.99252,                0.99372,                0.94162,                0.32268,                0.19196,                0.79331,              0.0085051,              0.0085051,              0.0085051
                    305,                0.47921,                0.29356,                0.84732,                0.98898,                0.99266,                0.99372,                 0.9418,                0.32256,                0.19203,                0.79328,              0.0085002,              0.0085002,              0.0085002
                    306,                0.47698,                0.29505,                0.84643,                0.98899,                0.99269,                0.99372,                  0.942,                0.32235,                0.19196,                0.79324,              0.0084952,              0.0084952,              0.0084952
                    307,                0.47157,                 0.2915,                0.84561,                0.98899,                0.99278,                0.99372,                0.94195,                0.32212,                0.19186,                0.79323,              0.0084903,              0.0084903,              0.0084903
                    308,                0.47557,                0.29422,                0.84814,                0.98906,                0.99276,                0.99372,                0.94215,                0.32185,                0.19178,                0.79316,              0.0084853,              0.0084853,              0.0084853
                    309,                0.47481,                0.29411,                0.84605,                0.98904,                0.99279,                0.99373,                0.94213,                 0.3216,                0.19163,                0.79309,              0.0084803,              0.0084803,              0.0084803
                    310,                0.47515,                0.29524,                0.84659,                0.98891,                0.99297,                0.99373,                0.94228,                0.32143,                0.19173,                0.79303,              0.0084754,              0.0084754,              0.0084754
                    311,                0.47626,                0.29346,                0.84746,                0.98892,                0.99311,                0.99375,                0.94238,                0.32128,                0.19174,                  0.793,              0.0084705,              0.0084705,              0.0084705
                    312,                0.47837,                0.29617,                0.84725,                0.98918,                0.99275,                0.99375,                0.94245,                0.32105,                0.19161,                0.79293,              0.0084655,              0.0084655,              0.0084655
                    313,                0.47432,                0.29282,                0.84617,                0.98895,                0.99343,                0.99375,                0.94247,                0.32091,                0.19164,                 0.7929,              0.0084606,              0.0084606,              0.0084606
                    314,                0.47391,                0.29301,                0.84437,                  0.989,                0.99339,                0.99376,                0.94281,                0.32072,                0.19169,                0.79283,              0.0084556,              0.0084556,              0.0084556
                    315,                0.47224,                0.29302,                0.84537,                0.98896,                0.99345,                0.99376,                0.94262,                0.32051,                 0.1916,                0.79279,              0.0084507,              0.0084507,              0.0084507
                    316,                0.47494,                0.29388,                0.84825,                0.98952,                  0.993,                0.99377,                0.94284,                 0.3203,                0.19147,                0.79278,              0.0084457,              0.0084457,              0.0084457
                    317,                0.47486,                0.29464,                0.84754,                0.98944,                0.99272,                0.99377,                0.94297,                0.32023,                0.19151,                0.79272,              0.0084408,              0.0084408,              0.0084408
                    318,                0.47681,                 0.2952,                0.84802,                0.98961,                0.99273,                0.99377,                0.94294,                0.32011,                0.19155,                0.79266,              0.0084358,              0.0084358,              0.0084358
                    319,                0.47406,                0.29382,                0.84712,                0.98967,                0.99256,                0.99378,                0.94296,                0.31989,                0.19159,                0.79263,              0.0084309,              0.0084309,              0.0084309
                    320,                0.47671,                0.29383,                0.84623,                0.98986,                0.99243,                0.99377,                0.94292,                0.31976,                 0.1917,                 0.7926,              0.0084259,              0.0084259,              0.0084259
                    321,                0.47533,                0.29402,                0.84795,                0.98986,                0.99276,                0.99378,                0.94295,                0.31968,                0.19175,                 0.7926,              0.0084209,              0.0084209,              0.0084209
                    322,                0.47554,                0.29436,                0.84768,                0.98981,                0.99282,                0.99377,                0.94317,                0.31953,                0.19161,                0.79258,               0.008416,               0.008416,               0.008416
                    323,                0.47548,                0.29356,                0.84768,                0.98977,                0.99301,                0.99379,                0.94299,                0.31936,                0.19171,                0.79256,               0.008411,               0.008411,               0.008411
                    324,                0.47186,                 0.2916,                0.84403,                 0.9897,                0.99273,                0.99379,                0.94316,                0.31914,                0.19161,                0.79253,              0.0084061,              0.0084061,              0.0084061
                    325,                0.47397,                0.29282,                0.84531,                0.98972,                0.99274,                0.99379,                0.94315,                0.31902,                0.19148,                 0.7925,              0.0084012,              0.0084012,              0.0084012
                    326,                0.47239,                0.29195,                0.84651,                0.98963,                0.99297,                 0.9938,                0.94312,                 0.3189,                0.19151,                0.79246,              0.0083962,              0.0083962,              0.0083962
                    327,                0.47373,                0.29175,                  0.846,                0.98964,                0.99298,                0.99379,                0.94305,                0.31884,                0.19135,                0.79247,              0.0083913,              0.0083913,              0.0083913
                    328,                0.47498,                0.29534,                0.84666,                0.98991,                0.99291,                0.99381,                0.94304,                0.31865,                0.19108,                0.79243,              0.0083863,              0.0083863,              0.0083863
                    329,                0.47276,                0.29248,                  0.846,                0.98959,                0.99335,                0.99381,                0.94318,                0.31859,                0.19104,                0.79238,              0.0083814,              0.0083814,              0.0083814
                    330,                0.47443,                0.29359,                0.84643,                0.98973,                0.99338,                0.99382,                0.94325,                0.31838,                0.19109,                0.79234,              0.0083764,              0.0083764,              0.0083764
                    331,                0.47776,                0.29477,                0.84656,                 0.9897,                0.99349,                0.99381,                0.94315,                0.31828,                0.19108,                0.79231,              0.0083715,              0.0083715,              0.0083715
                    332,                0.47505,                0.29419,                0.84725,                0.98959,                0.99344,                0.99381,                0.94339,                0.31817,                0.19093,                0.79225,              0.0083665,              0.0083665,              0.0083665
                    333,                0.46963,                0.28984,                0.84635,                0.98977,                0.99334,                0.99381,                0.94362,                0.31781,                0.19096,                0.79219,              0.0083616,              0.0083616,              0.0083616
                    334,                0.47263,                0.29265,                0.84595,                0.98978,                0.99342,                0.99382,                0.94361,                0.31769,                0.19109,                0.79217,              0.0083566,              0.0083566,              0.0083566
                    335,                0.47351,                0.29296,                0.84582,                0.98959,                0.99372,                0.99383,                0.94381,                0.31753,                0.19086,                0.79216,              0.0083517,              0.0083517,              0.0083517
                    336,                  0.474,                0.29351,                0.84508,                0.98966,                0.99375,                0.99388,                0.94389,                0.31729,                 0.1909,                 0.7921,              0.0083467,              0.0083467,              0.0083467
                    337,                0.47443,                0.29263,                0.84641,                0.98975,                0.99372,                0.99388,                0.94396,                 0.3171,                0.19087,                0.79205,              0.0083418,              0.0083418,              0.0083418
                    338,                 0.4711,                0.29128,                0.84587,                 0.9897,                0.99373,                0.99388,                0.94401,                0.31693,                0.19078,                0.79201,              0.0083368,              0.0083368,              0.0083368
                    339,                0.46934,                0.29086,                0.84547,                0.98988,                0.99312,                0.99389,                0.94366,                0.31663,                0.19066,                0.79193,              0.0083319,              0.0083319,              0.0083319
                    340,                0.47255,                0.29244,                0.84531,                0.98994,                0.99328,                0.99389,                0.94393,                 0.3164,                0.19042,                 0.7919,              0.0083269,              0.0083269,              0.0083269
                    341,                 0.4726,                0.29233,                0.84517,                0.98983,                0.99345,                0.99389,                0.94394,                 0.3162,                0.19057,                0.79184,              0.0083219,              0.0083219,              0.0083219
                    342,                0.46837,                0.28994,                0.84496,                0.98979,                0.99363,                 0.9939,                0.94415,                0.31594,                0.19045,                 0.7918,               0.008317,               0.008317,               0.008317
                    343,                0.46814,                0.29023,                0.84477,                0.98969,                0.99378,                 0.9939,                0.94431,                 0.3157,                0.19064,                0.79177,               0.008312,               0.008312,               0.008312
                    344,                0.46662,                0.28961,                0.84291,                0.98959,                0.99403,                0.99391,                0.94417,                0.31544,                0.19047,                0.79172,              0.0083071,              0.0083071,              0.0083071
                    345,                0.47363,                0.29108,                0.84634,                 0.9896,                0.99403,                0.99391,                0.94437,                0.31514,                0.19065,                0.79161,              0.0083022,              0.0083022,              0.0083022
                    346,                0.46817,                0.29025,                0.84406,                0.98959,                0.99405,                0.99392,                0.94461,                0.31499,                0.19077,                0.79158,              0.0082972,              0.0082972,              0.0082972
                    347,                0.46985,                0.28989,                0.84613,                0.98946,                 0.9941,                0.99393,                0.94451,                0.31479,                0.19048,                0.79155,              0.0082922,              0.0082922,              0.0082922
                    348,                0.47097,                0.29144,                0.84516,                 0.9895,                0.99414,                0.99394,                 0.9447,                0.31454,                 0.1904,                0.79149,              0.0082873,              0.0082873,              0.0082873
                    349,                0.47017,                0.29188,                0.84541,                0.98957,                0.99424,                0.99395,                0.94492,                0.31448,                0.19039,                0.79145,              0.0082824,              0.0082824,              0.0082824
                    350,                0.47116,                0.29307,                0.84593,                0.98938,                0.99441,                0.99389,                0.94484,                0.31433,                0.19047,                 0.7914,              0.0082774,              0.0082774,              0.0082774
                    351,                0.47028,                0.29156,                0.84611,                0.98927,                0.99436,                0.99395,                0.94491,                0.31412,                0.19054,                0.79135,              0.0082725,              0.0082725,              0.0082725
                    352,                0.46772,                0.29013,                0.84362,                0.98958,                0.99419,                0.99396,                 0.9452,                0.31382,                0.19041,                0.79131,              0.0082675,              0.0082675,              0.0082675
                    353,                0.46947,                0.29033,                0.84582,                0.98961,                0.99415,                0.99396,                0.94522,                0.31372,                0.19039,                0.79126,              0.0082626,              0.0082626,              0.0082626
                    354,                0.46986,                0.28986,                0.84658,                0.98969,                0.99411,                0.99389,                0.94538,                0.31341,                0.19023,                0.79119,              0.0082576,              0.0082576,              0.0082576
                    355,                0.46874,                0.29133,                0.84575,                0.98964,                0.99413,                0.99389,                0.94545,                0.31317,                0.19019,                0.79115,              0.0082527,              0.0082527,              0.0082527
                    356,                0.46798,                0.29022,                0.84359,                0.98939,                0.99442,                0.99388,                0.94562,                0.31287,                0.18992,                0.79112,              0.0082477,              0.0082477,              0.0082477
                    357,                0.46729,                0.28996,                0.84479,                0.98943,                0.99444,                0.99388,                0.94563,                0.31255,                0.18982,                0.79107,              0.0082428,              0.0082428,              0.0082428
                    358,                0.46659,                0.28884,                0.84406,                0.98942,                0.99447,                0.99388,                 0.9455,                 0.3123,                0.18961,                0.79102,              0.0082378,              0.0082378,              0.0082378
                    359,                0.46663,                0.28904,                0.84408,                 0.9895,                0.99421,                0.99389,                0.94569,                0.31209,                0.18947,                0.79099,              0.0082328,              0.0082328,              0.0082328
                    360,                0.46783,                0.29158,                0.84447,                0.98948,                0.99444,                0.99388,                0.94569,                0.31177,                0.18965,                0.79093,              0.0082279,              0.0082279,              0.0082279
                    361,                  0.468,                0.28932,                0.84471,                0.98948,                0.99465,                 0.9939,                0.94588,                 0.3117,                0.18957,                0.79091,              0.0082229,              0.0082229,              0.0082229
                    362,                 0.4675,                0.28937,                 0.8438,                 0.9896,                0.99409,                 0.9939,                0.94609,                0.31151,                0.18951,                0.79086,               0.008218,               0.008218,               0.008218
                    363,                0.46895,                0.28895,                0.84522,                0.99004,                0.99396,                0.99391,                0.94594,                0.31125,                0.18951,                0.79079,              0.0082131,              0.0082131,              0.0082131
                    364,                 0.4667,                0.29047,                0.84513,                0.99006,                0.99392,                0.99391,                0.94591,                0.31107,                0.18932,                0.79079,              0.0082081,              0.0082081,              0.0082081
                    365,                0.46533,                0.28863,                0.84421,                0.99004,                0.99404,                0.99391,                0.94586,                0.31088,                0.18943,                0.79074,              0.0082032,              0.0082032,              0.0082032
                    366,                0.46614,                0.28911,                 0.8433,                0.99003,                0.99389,                  0.994,                0.94618,                0.31059,                 0.1894,                0.79067,              0.0081982,              0.0081982,              0.0081982
                    367,                 0.4666,                0.28843,                0.84444,                0.99014,                0.99393,                 0.9939,                0.94629,                0.31041,                0.18905,                0.79062,              0.0081932,              0.0081932,              0.0081932
                    368,                0.46507,                 0.2885,                0.84363,                0.99015,                0.99386,                  0.994,                0.94618,                0.31007,                0.18892,                0.79058,              0.0081883,              0.0081883,              0.0081883
                    369,                0.46399,                 0.2896,                0.84364,                 0.9902,                0.99383,                0.99391,                0.94652,                0.31003,                0.18896,                0.79055,              0.0081834,              0.0081834,              0.0081834
                    370,                0.46381,                0.28713,                0.84398,                0.99028,                0.99379,                0.99391,                 0.9464,                 0.3098,                0.18904,                0.79052,              0.0081784,              0.0081784,              0.0081784
                    371,                0.46397,                0.28838,                0.84366,                0.99048,                0.99374,                  0.994,                0.94664,                0.30952,                0.18896,                0.79048,              0.0081735,              0.0081735,              0.0081735
                    372,                0.46468,                0.28819,                0.84466,                0.99043,                0.99377,                0.99401,                0.94663,                0.30925,                0.18864,                0.79043,              0.0081685,              0.0081685,              0.0081685
                    373,                0.46603,                0.28897,                0.84467,                0.99056,                0.99367,                0.99393,                0.94661,                0.30929,                0.18871,                 0.7904,              0.0081636,              0.0081636,              0.0081636
                    374,                0.46644,                0.28919,                0.84476,                0.99067,                0.99368,                0.99394,                0.94661,                0.30901,                0.18863,                0.79033,              0.0081586,              0.0081586,              0.0081586
                    375,                0.46849,                0.28936,                0.84569,                0.99059,                 0.9936,                0.99395,                0.94686,                0.30883,                 0.1885,                0.79027,              0.0081537,              0.0081537,              0.0081537
                    376,                0.46622,                0.28843,                0.84472,                0.99062,                0.99364,                0.99394,                 0.9469,                0.30861,                 0.1885,                0.79026,              0.0081487,              0.0081487,              0.0081487
                    377,                0.46376,                0.28778,                 0.8439,                0.99065,                0.99365,                0.99403,                0.94695,                0.30835,                0.18846,                0.79021,              0.0081437,              0.0081437,              0.0081437
                    378,                0.46571,                0.28864,                0.84528,                 0.9907,                0.99364,                0.99404,                0.94713,                0.30808,                0.18825,                0.79015,              0.0081388,              0.0081388,              0.0081388
                    379,                0.46366,                0.28789,                0.84511,                0.99058,                 0.9938,                0.99404,                0.94706,                 0.3079,                0.18826,                0.79013,              0.0081338,              0.0081338,              0.0081338
                    380,                0.46411,                0.28874,                0.84315,                0.99066,                0.99396,                0.99404,                0.94705,                0.30775,                0.18802,                0.79008,              0.0081289,              0.0081289,              0.0081289
                    381,                 0.4636,                0.28808,                0.84327,                0.99086,                0.99385,                0.99395,                0.94708,                0.30748,                0.18805,                0.79005,              0.0081239,              0.0081239,              0.0081239
                    382,                0.46275,                0.28787,                0.84365,                0.99087,                0.99394,                0.99396,                0.94714,                0.30727,                 0.1878,                0.78998,               0.008119,               0.008119,               0.008119
                    383,                 0.4634,                0.28767,                0.84431,                0.99094,                0.99405,                0.99395,                0.94712,                 0.3071,                 0.1876,                0.78992,              0.0081141,              0.0081141,              0.0081141
                    384,                0.46413,                0.28706,                 0.8447,                0.99085,                0.99397,                0.99396,                0.94717,                0.30693,                0.18784,                0.78987,              0.0081091,              0.0081091,              0.0081091
                    385,                0.46283,                 0.2875,                0.84452,                0.99114,                0.99382,                0.99385,                0.94744,                0.30675,                0.18795,                0.78984,              0.0081042,              0.0081042,              0.0081042
                    386,                0.46402,                0.28714,                0.84291,                0.99119,                0.99376,                0.99397,                0.94738,                0.30657,                0.18783,                0.78982,              0.0080992,              0.0080992,              0.0080992
                    387,                0.46516,                0.28831,                0.84353,                0.99129,                0.99368,                0.99385,                0.94746,                0.30649,                0.18782,                 0.7898,              0.0080942,              0.0080942,              0.0080942
                    388,                 0.4625,                0.28654,                0.84397,                 0.9914,                0.99363,                0.99396,                0.94769,                0.30639,                0.18771,                0.78978,              0.0080893,              0.0080893,              0.0080893
                    389,                0.46152,                0.28604,                0.84305,                0.99141,                0.99373,                0.99385,                0.94767,                0.30626,                 0.1877,                0.78974,              0.0080844,              0.0080844,              0.0080844
                    390,                0.46168,                0.28698,                0.84236,                0.99142,                0.99372,                0.99386,                0.94798,                0.30614,                0.18802,                0.78968,              0.0080794,              0.0080794,              0.0080794
                    391,                0.46074,                0.28663,                0.84391,                0.99141,                 0.9937,                0.99387,                0.94798,                0.30603,                0.18783,                0.78965,              0.0080745,              0.0080745,              0.0080745
                    392,                0.46537,                0.28754,                0.84237,                 0.9915,                0.99379,                 0.9939,                0.94785,                0.30591,                0.18787,                 0.7896,              0.0080695,              0.0080695,              0.0080695
                    393,                0.46048,                0.28602,                0.84324,                0.99144,                0.99383,                0.99389,                0.94782,                0.30583,                0.18793,                0.78955,              0.0080646,              0.0080646,              0.0080646
                    394,                0.46012,                0.28521,                0.84318,                0.99135,                0.99389,                0.99401,                0.94803,                 0.3056,                0.18793,                0.78953,              0.0080596,              0.0080596,              0.0080596
                    395,                0.46126,                0.28634,                 0.8429,                0.99153,                0.99387,                  0.994,                 0.9481,                0.30545,                0.18819,                0.78951,              0.0080547,              0.0080547,              0.0080547
                    396,                 0.4632,                0.28756,                0.84456,                0.99146,                0.99388,                0.99401,                0.94841,                0.30537,                0.18802,                0.78949,              0.0080497,              0.0080497,              0.0080497
                    397,                0.46195,                  0.287,                  0.843,                0.99141,                0.99389,                0.99401,                0.94836,                 0.3053,                0.18832,                0.78947,              0.0080447,              0.0080447,              0.0080447
                    398,                0.46023,                0.28541,                0.84322,                0.99131,                0.99389,                0.99401,                0.94835,                0.30517,                0.18833,                0.78946,              0.0080398,              0.0080398,              0.0080398
                    399,                 0.4621,                0.28577,                0.84302,                0.99128,                0.99392,                0.99401,                0.94839,                0.30511,                0.18832,                0.78943,              0.0080348,              0.0080348,              0.0080348
                    400,                0.46057,                0.28667,                0.84225,                0.99124,                0.99396,                0.99401,                0.94856,                0.30495,                0.18837,                0.78939,              0.0080299,              0.0080299,              0.0080299
                    401,                0.46035,                0.28577,                0.84184,                0.99122,                0.99397,                0.99401,                0.94855,                0.30495,                 0.1884,                0.78939,              0.0080249,              0.0080249,              0.0080249
                    402,                0.46243,                0.28641,                0.84282,                0.99118,                0.99396,                0.99401,                0.94856,                0.30486,                0.18856,                0.78934,                0.00802,                0.00802,                0.00802
                    403,                0.45786,                0.28587,                 0.8421,                0.99122,                0.99393,                0.99401,                0.94865,                0.30473,                0.18842,                 0.7893,              0.0080151,              0.0080151,              0.0080151
                    404,                0.46254,                 0.2862,                0.84339,                 0.9912,                0.99395,                0.99402,                0.94859,                0.30456,                0.18863,                0.78927,              0.0080101,              0.0080101,              0.0080101
                    405,                0.46102,                 0.2868,                0.84228,                0.99133,                0.99396,                0.99403,                0.94848,                0.30458,                0.18859,                0.78922,              0.0080051,              0.0080051,              0.0080051
                    406,                0.45942,                0.28652,                0.84195,                0.99125,                0.99398,                0.99402,                0.94861,                0.30425,                0.18847,                0.78917,              0.0080002,              0.0080002,              0.0080002
                    407,                0.46132,                0.28466,                0.84404,                0.99129,                0.99396,                0.99403,                0.94861,                0.30416,                0.18855,                0.78913,              0.0079953,              0.0079953,              0.0079953
                    408,                0.45927,                0.28509,                0.84146,                0.99136,                0.99384,                0.99403,                 0.9489,                0.30412,                0.18827,                0.78911,              0.0079903,              0.0079903,              0.0079903
                    409,                0.45641,                 0.2826,                0.84191,                0.99126,                0.99405,                0.99403,                0.94913,                0.30387,                0.18831,                0.78905,              0.0079854,              0.0079854,              0.0079854
                    410,                0.46168,                0.28546,                0.84355,                0.99113,                 0.9942,                0.99403,                 0.9491,                0.30363,                0.18833,                  0.789,              0.0079804,              0.0079804,              0.0079804
                    411,                0.46061,                0.28585,                0.84189,                0.99125,                0.99419,                0.99404,                0.94922,                0.30346,                0.18831,                0.78894,              0.0079755,              0.0079755,              0.0079755
                    412,                0.46007,                 0.2857,                0.84222,                0.99119,                0.99427,                0.99404,                0.94915,                0.30331,                0.18809,                0.78891,              0.0079705,              0.0079705,              0.0079705
                    413,                0.45948,                0.28497,                  0.842,                0.99106,                0.99439,                0.99405,                0.94902,                0.30312,                 0.1879,                0.78889,              0.0079656,              0.0079656,              0.0079656
                    414,                0.45559,                0.28321,                0.84036,                 0.9913,                0.99407,                0.99405,                0.94917,                0.30307,                 0.1882,                0.78885,              0.0079606,              0.0079606,              0.0079606
                    415,                0.45636,                 0.2838,                 0.8419,                0.99119,                0.99389,                0.99381,                0.94915,                0.30288,                0.18839,                0.78882,              0.0079556,              0.0079556,              0.0079556
                    416,                0.45953,                0.28569,                0.84227,                 0.9912,                0.99406,                0.99406,                0.94934,                0.30277,                0.18848,                0.78876,              0.0079507,              0.0079507,              0.0079507
                    417,                0.45923,                0.28532,                0.84331,                0.99114,                0.99415,                0.99407,                0.94931,                0.30282,                0.18853,                0.78874,              0.0079457,              0.0079457,              0.0079457
                    418,                0.45983,                0.28406,                0.84299,                0.99137,                0.99428,                0.99407,                0.94961,                0.30246,                 0.1884,                0.78864,              0.0079408,              0.0079408,              0.0079408
                    419,                0.46062,                0.28624,                 0.8427,                0.99143,                0.99391,                0.99382,                0.94969,                0.30239,                0.18809,                0.78862,              0.0079358,              0.0079358,              0.0079358
                    420,                0.45901,                0.28596,                0.84356,                0.99143,                0.99391,                0.99382,                0.94962,                0.30234,                  0.188,                 0.7886,              0.0079309,              0.0079309,              0.0079309
                    421,                0.46235,                 0.2869,                0.84285,                0.99151,                0.99378,                0.99382,                0.94957,                0.30228,                0.18811,                0.78858,              0.0079259,              0.0079259,              0.0079259
                    422,                0.46026,                0.28651,                0.84175,                0.99157,                 0.9937,                0.99382,                0.94968,                0.30226,                0.18834,                0.78855,               0.007921,               0.007921,               0.007921
                    423,                0.45814,                 0.2844,                0.84326,                0.99152,                0.99371,                0.99383,                0.94983,                0.30211,                0.18806,                0.78852,              0.0079161,              0.0079161,              0.0079161
                    424,                0.45673,                0.28456,                0.84221,                0.99144,                0.99429,                0.99408,                0.94985,                0.30198,                0.18788,                0.78849,              0.0079111,              0.0079111,              0.0079111
